type,unit_id,current_try,q_0_age_answer,q_0_school_answer,q_0_taxes_answer,q_0_political_views_answer,q_0_consideration_answer,q_0_southern_border_answer,q_0_environment_answer,q_0_time_elapsed,q_1_farmers_question,q_1_farmers_value,q_1_time_elapsed,q_2_marks_question,q_2_marks_value,q_2_time_elapsed,q_3_athletics_question,q_3_athletics_value,q_3_time_elapsed,doc_index,doc_name,doc_statement,doc_claimant,doc_date,doc_originatedFrom,doc_ground_truth_value,doc_ground_truth_label,doc_truthfulness_value,doc_truthfulness_url,doc_accesses,doc_time_elapsed,distance
wrong_15,unit_3,1,50-80,4 year college/bachelor degree,"50,000 to less than 75,000",Conservative,Republican,Agree,Agree,32.17,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,43.41,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,correct value,35.5,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,73.26,6.0,pants-on-fire_doc4,COVID literally stands for Chinese Originated Viral Infectious Disease,Facebook Post,2020-25-03,Viral Image,0.0,pants-on-fire,1.0,https://www.snopes.com/fact-check/does-covid-stand-for/,1.0,165.12,1.0
wrong_15,unit_42,1,36-50,Postgrad. or professional degree (etc.),"40,000 to less than 50,000",Conservative,Republican,Agree,Agree,15.1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,6.2,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,5.73,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,9.65,7.0,pants-on-fire_doc10,Italy arrested a doctorfor intentionally killing over 3000 coronavirus patientsâ,Bloggers,2020-31-03,Blog Post,0.0,pants-on-fire,4.0,https://blog.hubspot.com/marketing/beginner-blogger-mistakes,1.0,42.99,4.0
wrong_15,unit_53,1,26-35,4 year college/bachelor degree,"20,000 to less than 30,000",Very liberal,Independent,Agree,Agree,39.93,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,36.57,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,78.38,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,1146.8,0.0,true_doc10,Says of the coronavirus threatthere was not a single suggestion by anyone a doctor a scientist a political figure that we needed to cancel Mardi Grasâ,John Bel Edwards,5/4/2020,CNN interview,5.0,TRUE,3.0,https://www.dailymail.co.uk/news/article-8189775/Louisiana-governor-claims-no-idea-New-Orleans-Mardi-Gras-trigger-coronavirus-outbreak.html,1.0,706.92,2.0
wrong_15,unit_53,1,26-35,4 year college/bachelor degree,"20,000 to less than 30,000",Very liberal,Independent,Agree,Agree,39.93,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,36.57,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,78.38,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,1146.8,3.0,pants-on-fire_doc1,If your child gets this virus their going to hospital alone in a van with people they donât knowâto be with people they donât knowâ you will be at home without them in their time of need,Facebook Post,2020-25-03,Viral Image,0.0,pants-on-fire,3.0,https://www.factcheck.org/2020/03/meme-misleads-on-hospital-visits-to-children-with-covid-19/,1.0,87.28,3.0
wrong_15,unit_97,2,26-35,4 year college/bachelor degree,"100,000 to less than 150,000",Liberal,Democrat,Agree,Agree,22.73,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,12.63,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,11.89,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,17.2,4.0,false_doc5,Drinkingwater a lot and gargling with warm watersalt or vinegar eliminatesâ the coronavirus,Viral Image,2020-13-03,Viral Image,1.0,FALSE,3.0,https://www.yahoo.com/lifestyle/drinking-hot-water-actually-help-184712279.html,2.0,105.75,2.0
wrong_15,unit_97,2,26-35,4 year college/bachelor degree,"100,000 to less than 150,000",Liberal,Democrat,Agree,Agree,22.73,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,12.63,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,11.89,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,17.2,6.0,pants-on-fire_doc6,A video says that the Vatican confirmed that Pope Francis and two aides tested positive for coronavirus,Youtube Video,2020-29-02,Youtube Videos,0.0,pants-on-fire,0.0,https://www.americamagazine.org/faith/2020/03/28/pope-francis-does-not-have-covid-19-sixth-vatican-employee-has-tested-positive,2.0,33.99,0.0
wrong_15,unit_62,2,26-35,4 year college/bachelor degree,"30,000 to less than 40,000",Conservative,Republican,Agree,Agree,22.9,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,15.84,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,4.27,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,4.59,2.0,true_doc3,No city in the state can quarantine itself without state approval,Andrew Cuomo,2020-17-03,News Conference,5.0,TRUE,1.0,https://www.silive.com/coronavirus/2020/08/cuomo-nyc-late-to-submit-school-reopening-plans-city-denies-claim.html,1.0,34.02,4.0
wrong_15,unit_91,1,26-35,4 year college/bachelor degree,"40,000 to less than 50,000",Moderate,Democrat,Agree,Disagree,146.08,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,3.87,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,3.27,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,2.62,4.0,false_doc5,Drinkingwater a lot and gargling with warm watersalt or vinegar eliminatesâ the coronavirus,Viral Image,2020-13-03,Viral Image,1.0,FALSE,3.0,https://www.thequint.com/news/webqoof/image-on-kerala-government-ordering-non-hindus-can-control-temples-is-fake-fact-check,1.0,23.7,2.0
wrong_15,unit_91,1,26-35,4 year college/bachelor degree,"40,000 to less than 50,000",Moderate,Democrat,Agree,Disagree,146.08,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,3.87,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,3.27,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,2.62,7.0,pants-on-fire_doc6,A video says that the Vatican confirmed that Pope Francis and two aides tested positive for coronavirus,Youtube Video,2020-29-02,Youtube Videos,0.0,pants-on-fire,3.0,https://www.musicbusinessworldwide.com/youtube-threatens-to-remove-music-content-in-denmark-over-songwriter-royalty-fallout/,1.0,21.98,3.0
wrong_15,unit_14,1,36-50,4 year college/bachelor degree,"50,000 to less than 75,000",Conservative,Republican,Agree,Agree,304.87,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,222.41,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,correct value,417.15,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,385.16,7.0,pants-on-fire_doc8,The government is closing businesses to stop the spread of coronavirus even though the numbers are nothing compared to H1N1 or Ebola Everyone needs to realize our government is up to something,Facebook User,2020-16-03,Facebook Post,0.0,pants-on-fire,4.0,https://www.wbur.org/bostonomix/2020/03/24/non-essential-business-closure-impacts,1.0,227.48,4.0
wrong_15,unit_44,1,26-35,4 year college/bachelor degree,"40,000 to less than 50,000",Liberal,Democrat,Agree,Agree,33.42,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,179.69,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,22.05,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,47.24,4.0,pants-on-fire_doc10,Italy arrested a doctorfor intentionally killing over 3000 coronavirus patientsï½,Bloggers,2020-31-03,Blog Post,0.0,pants-on-fire,2.0,https://www.dailymail.co.uk/news/article-8130479/99-patients-killed-coronavirus-Italy-existing-illnesses-study-finds.html,1.0,106.32,2.0
wrong_15,unit_12,4,26-35,"Postgrad. or professional schooling, no degree","30,000 to less than 40,000",Very liberal,Republican,Agree,Agree,37.96,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",wrong value,18.05,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,6.95,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",wrong value,42.2,7.0,pants-on-fire_doc8,The government is closing businesses to stop the spread of coronavirus even though the numbers are nothing compared to H1N1 or Ebola Everyone needs to realize our government is up to something,Facebook User,2020-16-03,Facebook Post,0.0,pants-on-fire,5.0,https://zephoria.com/top-15-valuable-facebook-statistics/,4.0,332.05,5.0
wrong_15,unit_5,1,26-35,"Postgrad. or professional schooling, no degree","75,000 to less than 100,000",Liberal,Democrat,No opinion either way,Agree,28.36,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",correct value,23.07,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,wrong value,32.0,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",correct value,41.9,3.0,false_doc3,Slices of lemon in a cup of hot water can save your life The hot lemon can kill the proliferation ofâ the novel coronavirus,Facebook Post,2020-23-03,Chain Message,1.0,FALSE,4.0,https://www.facebook.com/PoemesdamourFN,1.0,120.79,3.0
